"Selected Nomen","Native Nomen","Reporter","Reporter Name","Product","Product Name","Partner","Partner Name","Tariff Year","Trade Year","Trade Source","DutyType","Simple Average","Weighted Average","Standard Deviation","Minimum Rate","Maximum Rate","Nbr of Total Lines","Nbr of DomesticPeaks","Nbr of InternationalPeaks","Imports Value in 1000 USD","Binding Coverage"
"HS","H4","840","United States","640192","640192 --  -- Covering the ankle but not covering ","410","Korea, Rep.",2013,2013,"CMT","AHS",12.5,12.5,17.68,0,37.5,3,1,1,12.373,
"HS","H4","840","United States","640219","640219 --  -- Other","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,6,0,0,10.841,
"HS","H4","840","United States","640299","640299 --  -- Other","410","Korea, Rep.",2013,2013,"CMT","AHS",10.99,10.99,16.93,0,49.63,19,6,6,2320.059,
"HS","H4","840","United States","640320","640320 --  - Footwear with outer soles of leather,","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,0.909,
"HS","H4","840","United States","640359","640359 --  -- Other","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,5,0,0,71.621,
"HS","H4","840","United States","640411","640411 --  -- Sports footwear; tennis shoes, baske","410","Korea, Rep.",2012,2012,"CMT","AHS",20.26,20.26,14.43,7.5,48,14,6,6,408.609,
"HS","H4","840","United States","640420","640420 --  - Footwear with outer soles of leather ","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,3,0,0,1.901,
"HS","H4","840","United States","640590","640590 --  - Other","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,2,0,0,4.157,
"HS","H4","840","United States","640690","640690 -- (2012-) - Other","410","Korea, Rep.",2012,2012,"CMT","AHS",4.56,4.56,5.53,0,14.9,5,0,0,7222.399,
"HS","H4","840","United States","650400","650400 --  Hats and other headgear, plaited or mad","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,3,0,0,27.072,
"HS","H4","840","United States","650691","650691 --  -- Of rubber or of plastics","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,1,0,0,66.458,
"HS","H4","840","United States","660110","660110 --  - Garden or similar umbrellas","410","Korea, Rep.",2012,2012,"CMT","AHS",6.5,6.5,0,6.5,6.5,1,0,0,6.279,
"HS","H4","840","United States","660199","660199 --  -- Other","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,25.105,
"HS","H4","840","United States","670290","670290 --  - Of other materials","410","Korea, Rep.",2012,2012,"CMT","AHS",10.23,10.23,5.1,4.7,17,3,1,1,58.277,
"HS","H4","840","United States","670411","670411 --  -- Complete wigs","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,238.169,
"HS","H4","840","United States","670490","670490 --  - Of other materials","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,1,0,0,549.265,
"HS","H4","840","United States","680229","680229 --  -- Other stone","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,2,0,0,18.102,
"HS","H4","840","United States","680299","680299 --  -- Other stone","410","Korea, Rep.",2012,2012,"CMT","AHS",6.5,6.5,0,6.5,6.5,1,0,0,28.613,
"HS","H4","840","United States","680421","680421 --  -- Of agglomerated synthetic or natural","410","Korea, Rep.",2012,2012,"CMT","AHS",0,0,0,0,0,1,0,0,25219.804,
"HS","H4","840","United States","680423","680423 --  -- Of natural stone","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,1177.592,
"HS","H4","840","United States","680520","680520 --  - On a base of paper or paperboard only","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,1,0,0,6040.358,
"HS","H4","840","United States","680620","680620 --  - Exfoliated vermiculite, expanded clay","410","Korea, Rep.",2012,2012,"CMT","AHS",0,0,0,0,0,1,0,0,2322.981,
"HS","H4","840","United States","680800","680800 --  Panels, boards, tiles, blocks and simil","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,1,0,0,7.5,
"HS","H4","840","United States","681019","681019 --  -- Other","410","Korea, Rep.",2013,2013,"CMT","AHS",3.53,3.53,1.34,2.3,5.4,3,0,0,19.581,
"HS","H4","840","United States","681299","681299 -- (2007-) -- Other","410","Korea, Rep.",2012,2012,"CMT","AHS",0,0,0,0,0,1,0,0,21.72,
"HS","H4","840","United States","681389","681389 -- (2007-) -- Other","410","Korea, Rep.",2012,2012,"CMT","AHS",0,0,0,0,0,1,0,0,91.824,
"HS","H4","840","United States","681510","681510 --  - Non-electrical articles of graphite o","410","Korea, Rep.",2012,2012,"CMT","AHS",0,0,0,0,0,1,0,0,2810.992,
"HS","H4","840","United States","681591","681591 --  -- Containing magnesite, dolomite or ch","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,45.414,
"HS","H4","840","United States","120930","120930 --  - Seeds of herbaceous plants cultivated","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,18.942,
"HS","H4","840","United States","121120","121120 --  - Ginseng roots","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,1,0,0,1333.642,
"HS","H4","840","United States","121229","121229 -- (2012-) -- Other","410","Korea, Rep.",2012,2012,"CMT","AHS",0,0,0,0,0,1,0,0,4371.11,
"HS","H4","840","United States","130219","130219 --  -- Other","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,3,0,0,6830.459,
"HS","H4","840","United States","140490","140490 --  - Other","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,5,0,0,120.972,
"HS","H4","840","United States","150600","150600 --  Other animal fats and oils and their fr","410","Korea, Rep.",2012,2012,"CMT","AHS",2.3,2.3,0,2.3,2.3,1,0,0,4.68,
"HS","H4","840","United States","150990","150990 --  - Other","410","Korea, Rep.",2012,2012,"CMT","AHS",1.41,1.41,0.27,1.15,1.68,2,0,0,19.044,
"HS","H4","840","United States","151499","151499 -- (2002-) -- Other","410","Korea, Rep.",2013,2013,"CMT","AHS",1.27,1.27,1.79,0,3.8,3,0,0,5.367,
"HS","H4","840","United States","151590","151590 --  - Other","410","Korea, Rep.",2012,2012,"CMT","AHS",1.83,1.83,1.35,0,3.2,3,0,0,627.299,
"HS","H4","840","United States","151790","151790 --  - Other","410","Korea, Rep.",2013,2013,"CMT","AHS",6.35,6.35,5.69,0,14.66,6,0,0,30.169,
"HS","H4","840","United States","160290","160290 --  - Other, including preparations of bloo","410","Korea, Rep.",2014,2014,"CMT","AHS",1.25,1.25,1.25,0,2.5,2,0,0,78.494,
"HS","H4","840","United States","160414","160414 --  -- Tuna, skipjack and bonito (Sarda spp","410","Korea, Rep.",2013,2013,"CMT","AHS",8.82,8.82,9.74,0.15,31.5,7,1,1,3090.939,
"HS","H4","840","United States","160417","160417 -- (2012-) -- Eels","410","Korea, Rep.",2012,2012,"CMT","AHS",5.5,5.5,3.38,0,10,5,0,0,22.89,
"HS","H4","840","United States","160420","160420 --  - Other prepared or preserved fish","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,9,0,0,9887.978,
"HS","H4","840","United States","160510","160510 --  - Crab","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,4,0,0,7571.433,
"HS","H4","840","United States","160551","160551 -- (2012-) -- Oysters","410","Korea, Rep.",2012,2012,"CMT","AHS",1.57,1.57,2.22,0,4.7,3,0,0,3170.925,
"HS","H4","840","United States","160554","160554 -- (2012-) -- Cuttlefish and squid","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,2,0,0,2905.857,
"HS","H4","840","United States","160557","160557 -- (2012-) -- Abalone","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,2,0,0,8.436,
"HS","H4","840","United States","160563","160563 -- (2012-) -- Jellyfish","410","Korea, Rep.",2012,2012,"CMT","AHS",0,0,0,0,0,1,0,0,71.809,
"HS","H4","840","United States","170114","170114 -- (2012-) -- Other cane sugar","410","Korea, Rep.",2014,2014,"CMT","AHS",22.59,22.59,22.59,0,45.18,4,1,1,5.653,
"HS","H4","840","United States","170230","170230 --  - Glucose and glucose syrup, not contai","410","Korea, Rep.",2013,2013,"CMT","AHS",8.13,8.13,10.89,0,26.5,4,1,1,150.071,
"HS","H4","840","United States","170290","170290 --  - Other, including invert sugar and oth","410","Korea, Rep.",2013,2013,"CMT","AHS",8.12,8.12,10.83,0,31.98,11,2,2,4060.623,
"HS","H4","840","United States","180610","180610 --  - Cocoa powder, containing added sugar ","410","Korea, Rep.",2012,2012,"CMT","AHS",10.87,10.87,5.66,0,17.51,13,4,4,10.022,
"HS","H4","840","United States","190120","190120 --  - Mixes and doughs for the preparation ","410","Korea, Rep.",2013,2013,"CMT","AHS",12.8,12.8,7.84,5.1,22.76,16,6,6,4801.488,
"HS","H4","840","United States","190219","190219 --  -- Other","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,2,0,0,22968.044,
"HS","H4","840","United States","190300","190300 --  Tapioca and substitutes therefor prepar","410","Korea, Rep.",2012,2012,"CMT","AHS",0.36,0.36,0.36,0,0.72,2,0,0,73.33,
"HS","H4","840","United States","190490","190490 --  - Other","410","Korea, Rep.",2013,2013,"CMT","AHS",8.4,8.4,0,8.4,8.4,1,0,0,4719.013,
"HS","H4","840","United States","190532","190532 -- (2002-) -- Waffles and wafers","410","Korea, Rep.",2012,2012,"CMT","AHS",0,0,0,0,0,1,0,0,144.532,
"HS","H4","840","United States","190590","190590 --  - Other","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,2,0,0,51735.823,
"HS","H4","840","United States","200410","200410 --  - Potatoes","410","Korea, Rep.",2012,2012,"CMT","AHS",7.2,7.2,0.8,6.4,8,2,0,0,2.928,
"HS","H4","840","United States","200540","200540 --  - Peas (Pisum sativum)","410","Korea, Rep.",2012,2012,"CMT","AHS",0,0,0,0,0,1,0,0,10.5,
"HS","H4","840","United States","200559","200559 --  -- Other","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,1500.527,
"HS","H4","840","United States","200600","200600 --  Vegetables, fruit, nuts, fruit-peel and","410","Korea, Rep.",2013,2013,"CMT","AHS",4.63,4.63,4.45,0,11.4,7,0,0,106.543,
"HS","H4","840","United States","200811","200811 --  -- Groundnuts","410","Korea, Rep.",2012,2012,"CMT","AHS",45.09,45.09,61.32,0,131.8,9,3,3,5.727,
"HS","H4","840","United States","200870","200870 --  - Peaches, including nectarines","410","Korea, Rep.",2012,2012,"CMT","AHS",16.5,16.5,0.5,16,17,2,2,2,10.667,
"HS","H4","840","United States","200931","200931 -- (2002-) -- Of a Brix value not exceeding","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,4,0,0,15,
"HS","H4","840","United States","200989","200989 -- (2012-) -- Other","410","Korea, Rep.",2012,2012,"CMT","AHS",0,0,0,0,0,4,0,0,1454.942,
"HS","H4","840","United States","210111","210111 -- (1996-) -- Extracts, essences and concen","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,2,0,0,308.67,
"HS","H4","840","United States","210130","210130 --  - Roasted chicory and other roasted cof","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,1,0,0,583.35,
"HS","H4","840","United States","210230","210230 --  - Prepared baking powders","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,1,0,0,2.524,
"HS","H4","840","United States","210390","210390 --  - Other","410","Korea, Rep.",2012,2012,"CMT","AHS",7.09,7.09,5.34,0,18.61,7,1,1,15109.169,
"HS","H4","840","United States","210500","210500 --  Ice cream and other edible ice, whether","410","Korea, Rep.",2013,2013,"CMT","AHS",17.78,17.78,6.42,10.2,26.92,7,3,3,7265.234,
"HS","H4","840","United States","220110","220110 --  - Mineral waters and aerated waters","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,598.074,
"HS","H4","840","United States","220290","220290 -- (-2016) - Other","410","Korea, Rep.",2013,2013,"CMT","AHS",10.8,10.8,8.78,0,26.88,9,2,2,58243.713,
"HS","H4","840","United States","220850","220850 --  - Gin and Geneva","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,23.312,
"HS","H4","840","United States","220890","220890 --  - Other","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,18,0,0,10477.936,
"HS","H4","840","United States","230990","230990 --  - Other","410","Korea, Rep.",2012,2012,"CMT","AHS",24.29,24.29,40,0,104.08,10,2,2,334.639,
"HS","H4","840","United States","250100","250100 --  Salt (including table salt and denature","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,1,0,0,2336.481,
"HS","H4","840","United States","250610","250610 --  - Quartz","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,1,0,0,163.205,
"HS","H4","840","United States","250840","250840 --  - Other clays","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,9.186,
"HS","H4","840","United States","251512","251512 --  -- Merely cut, by sawing or otherwise, ","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,2,0,0,6.954,
"HS","H4","840","United States","252310","252310 --  - Cement clinkers","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,340.612,
"HS","H4","840","United States","252520","252520 --  - Mica powder","410","Korea, Rep.",2012,2012,"CMT","AHS",0,0,0,0,0,1,0,0,142.977,
"HS","H4","840","United States","253090","253090 --  - Other","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,3,0,0,3.6,
"HS","H4","840","United States","270600","270600 --  Tar distilled from coal, from lignite o","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,748.999,
"HS","H4","840","United States","271012","271012 -- (2012-) -- Light oils and preparations","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,5,0,0,334983.659,
"HS","H4","840","United States","271112","271112 --  -- Propane","410","Korea, Rep.",2012,2012,"CMT","AHS",0,0,0,0,0,1,0,0,2768.751,
"HS","H4","840","United States","271119","271119 --  -- Other","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,857.395,
"HS","H4","840","United States","271290","271290 --  - Other","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,2,0,0,918.722,
"HS","H4","840","United States","280130","280130 --  - Fluorine; bromine","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,2,0,0,7.5,
"HS","H4","840","United States","280429","280429 --  -- Other","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,270.579,
"HS","H4","840","United States","280490","280490 --  - Selenium","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,1,0,0,796.082,
"HS","H4","840","United States","280530","280530 --  - Rare-earth metals, scandium and yttri","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,77.6,
"HS","H4","840","United States","280920","280920 --  - Phosphoric acid and polyphosphoric ac","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,1,0,0,266.433,
"HS","H4","840","United States","281121","281121 --  -- Carbon dioxide","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,7.85,
"HS","H4","840","United States","281210","281210 -- (-2016) - Chlorides and chloride oxides","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,2,0,0,478.5,
"HS","H4","840","United States","281511","281511 --  -- Solid","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,26.755,
"HS","H4","840","United States","281700","281700 --  Zinc oxide; zinc peroxide","410","Korea, Rep.",2012,2012,"CMT","AHS",0,0,0,0,0,1,0,0,132.814,
"HS","H4","840","United States","281820","281820 --  - Aluminium oxide, other than artificia","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,531.753,
"HS","H4","840","United States","282090","282090 --  - Other","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,1,0,0,697.41,
"HS","H4","840","United States","282300","282300 --  Titanium oxides","410","Korea, Rep.",2012,2012,"CMT","AHS",5.5,5.5,0,5.5,5.5,1,0,0,12436.429,
"HS","H4","840","United States","282520","282520 --  - Lithium oxide and hydroxide","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,3.853,
"HS","H4","840","United States","282580","282580 --  - Antimony oxides","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,85.103,
"HS","H4","840","United States","282690","282690 --  - Other","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,2,0,0,2057.259,
"HS","H4","840","United States","282731","282731 --  -- Of magnesium","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,63.052,
"HS","H4","840","United States","282990","282990 --  - Other","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,4,0,0,518.362,
"HS","H4","840","United States","283319","283319 --  -- Other","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,277.768,
"HS","H4","840","United States","283340","283340 --  - Peroxosulphates (persulphates)","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,2,0,0,3.744,
"HS","H4","840","United States","283620","283620 --  - Disodium carbonate","410","Korea, Rep.",2012,2012,"CMT","AHS",1.2,1.2,0,1.2,1.2,1,0,0,2.259,
"HS","H4","840","United States","283650","283650 --  - Calcium carbonate","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,573.007,
"HS","H4","840","United States","283719","283719 --  -- Other","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,1,0,0,873.96,
"HS","H4","840","United States","284020","284020 --  - Other borates","410","Korea, Rep.",2012,2012,"CMT","AHS",3.7,3.7,0,3.7,3.7,1,0,0,4.486,
"HS","H4","840","United States","284210","284210 --  - Double or complex silicates, includin","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,1,0,0,37.95,
"HS","H4","840","United States","284329","284329 --  -- Other","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,1,0,0,8,
"HS","H4","840","United States","284440","284440 --  - Radioactive elements and isotopes and","410","Korea, Rep.",2012,2012,"CMT","AHS",0,0,0,0,0,1,0,0,2.856,
"HS","H4","840","United States","284690","284690 --  - Other","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,3,0,0,992.09,
"HS","H4","840","United States","284920","284920 --  - Of silicon","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,2,0,0,15.288,
"HS","H4","840","United States","285300","285300 -- (2007-2016) Other inorganic compounds (i","410","Korea, Rep.",2012,2012,"CMT","AHS",2.8,2.8,0,2.8,2.8,1,0,0,23.25,
"HS","H4","840","United States","290123","290123 --  -- Butene (butylene) and isomers thereo","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,8822.914,
"HS","H4","840","United States","290219","290219 --  -- Other","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,1,0,0,4023.844,
"HS","H4","840","United States","290241","290241 --  -- o-Xylene","410","Korea, Rep.",2012,2012,"CMT","AHS",0,0,0,0,0,1,0,0,3557.876,
"HS","H4","840","United States","290312","290312 --  -- Dichloromethane (methylene chloride)","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,1,0,0,59.865,
"HS","H4","840","United States","290389","290389 -- (2012-) -- Other","410","Korea, Rep.",2012,2012,"CMT","AHS",3.67,3.67,2.25,0,5.5,8,0,0,5.9,
"HS","H4","840","United States","290512","290512 --  -- Propan-1-ol (propyl alcohol) and pro","410","Korea, Rep.",2013,2013,"CMT","AHS",3.3,3.3,0,3.3,3.3,1,0,0,9783.614,
"HS","H4","840","United States","290532","290532 --  -- Propylene glycol (propane-1,2-diol)","410","Korea, Rep.",2013,2013,"CMT","AHS",3.3,3.3,0,3.3,3.3,1,0,0,7155.293,
"HS","H4","840","United States","290544","290544 --  -- D-glucitol (sorbitol)","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,488.677,
"HS","H4","840","United States","290613","290613 --  -- Sterols and inositols","410","Korea, Rep.",2012,2012,"CMT","AHS",1.85,1.85,1.85,0,3.7,2,0,0,755.5,
"HS","H4","840","United States","290629","290629 --  -- Other","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,4,0,0,601.07,
"HS","H4","840","United States","290723","290723 --  -- 4,4'-Isopropylidenediphenol (bisphen","410","Korea, Rep.",2012,2012,"CMT","AHS",5.5,5.5,0,5.5,5.5,1,0,0,2225.809,
"HS","H4","840","United States","290819","290819 -- (2007-) -- Other","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,7,0,0,177.9,
"HS","H4","840","United States","290930","290930 --  - Aromatic ethers and their halogenated","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,8,0,0,2491.062,
"HS","H4","840","United States","290949","290949 --  -- Other","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,6,0,0,3867.4,
"HS","H4","840","United States","291030","291030 --  - 1-Chloro-2,3-epoxypropane (epichloroh","410","Korea, Rep.",2013,2013,"CMT","AHS",2.2,2.2,0,2.2,2.2,1,0,0,2676.208,
"HS","H4","840","United States","291221","291221 --  -- Benzaldehyde","410","Korea, Rep.",2012,2012,"CMT","AHS",5.5,5.5,0,5.5,5.5,1,0,0,16.06,
"HS","H4","840","United States","291412","291412 --  -- Butanone (methyl ethyl ketone)","410","Korea, Rep.",2012,2012,"CMT","AHS",3.1,3.1,0,3.1,3.1,1,0,0,60.051,
"HS","H4","840","United States","291440","291440 -- (1996-) - Ketone-alcohols and ketone-ald","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,5,0,0,319.343,
"HS","H4","840","United States","291470","291470 -- (-2016) - Halogenated, sulphonated, nitr","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,5,0,0,2490.611,
"HS","H4","840","United States","291533","291533 --  -- n-Butyl acetate","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,785.76,
"HS","H4","840","United States","291570","291570 --  - Palmitic acid, stearic acid, their sa","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,2852.358,
"HS","H4","840","United States","291612","291612 --  -- Esters of acrylic acid","410","Korea, Rep.",2013,2013,"CMT","AHS",3.05,3.05,0.85,2.2,3.9,2,0,0,18843.137,
"HS","H4","840","United States","291619","291619 --  -- Other","410","Korea, Rep.",2012,2012,"CMT","AHS",4.28,4.28,1.12,3.1,6.1,4,0,0,974.284,
"HS","H4","840","United States","291639","291639 --  -- Other","410","Korea, Rep.",2013,2013,"CMT","AHS",1.57,1.57,0.91,0,2.1,12,0,0,962.829,
"HS","H4","840","United States","291719","291719 --  -- Other","410","Korea, Rep.",2012,2012,"CMT","AHS",5.2,5.2,1.99,0,6.5,10,0,0,354.19,
"HS","H4","840","United States","291732","291732 --  -- Dioctyl orthophthalates","410","Korea, Rep.",2014,2014,"CMT","AHS",2.6,2.6,0,2.6,2.6,1,0,0,4811.454,
"HS","H4","840","United States","291735","291735 --  -- Phthalic anhydride","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,1,0,0,75.874,
"HS","H4","840","United States","291739","291739 --  -- Other","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,8,0,0,24861.953,
"HS","H4","840","United States","291829","291829 --  -- Other","410","Korea, Rep.",2012,2012,"CMT","AHS",4.37,4.37,2.87,0,6.5,9,0,0,24598.827,
"HS","H4","840","United States","291990","291990 -- (2007-) - Other","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,4,0,0,7.496,
"HS","H4","840","United States","292119","292119 --  -- Other","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,3,0,0,13.135,
"HS","H4","840","United States","292143","292143 --  -- Toluidines and their derivatives; sa","410","Korea, Rep.",2014,2014,"CMT","AHS",3.31,3.31,1.92,0,4.5,8,0,0,1552.531,
"HS","H4","840","United States","292159","292159 --  -- Other","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,7,0,0,260.781,
"HS","H4","840","United States","292229","292229 --  -- Other","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,12,0,0,430.256,
"HS","H4","840","United States","292242","292242 --  -- Glutamic acid and its salts","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,2,0,0,215.777,
"HS","H4","840","United States","292320","292320 --  - Lecithins and other phosphoaminolipid","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,2,0,0,101.648,
"HS","H4","840","United States","292429","292429 --  -- Other","410","Korea, Rep.",2012,2012,"CMT","AHS",3.93,3.93,3.1,0,6.5,21,0,0,6641.806,
"HS","H4","840","United States","292519","292519 --  -- Other","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,5,0,0,3.025,
